,default
13171,1
12343,0
7951,1
9200,1
14057,0
23173,0
14603,1
2787,0
30118,1
730,1
731,0
14178,1
26610,1
31783,0
18784,1
26033,1
25065,0
19931,1
23291,0
34490,0
18940,1
21552,0
15503,0
15224,1
26364,1
4371,0
34580,0
25871,0
9798,1
4546,0
8391,0
32280,1
34226,1
16678,1
28634,1
4282,0
27013,0
20161,1
8076,1
25868,0
10759,1
28439,1
27066,1
6274,0
35910,0
25415,1
15254,0
18462,1
20692,0
17386,1
9982,0
32753,1
10354,1
20840,1
26849,1
8742,0
25073,0
5247,1
18476,0
15196,1
5985,0
2945,1
22551,0
1868,0
3581,1
33564,1
16066,1
20669,0
17896,0
7087,0
31797,0
5174,1
6512,1
9046,0
5423,1
17478,1
1139,1
20571,0
1151,1
11312,0
28376,1
17757,0
6238,0
18095,0
20187,1
11139,0
15817,0
35677,0
8547,0
22278,1
8728,0
10248,0
9710,0
3931,0
8452,0
29863,0
10398,1
14962,1
25358,1
7700,0
5641,1
34713,0
21769,0
29909,0
28730,1
23021,1
18072,0
12500,1
29098,1
23938,0
2679,0
17850,0
31445,1
12568,0
5340,1
23336,1
5521,1
12445,0
3042,1
2842,1
30509,1
24910,0
5324,0
23873,0
10545,1
4760,1
7505,0
29845,1
33837,0
10625,1
16534,1
25348,0
6075,0
7533,1
8385,0
13965,0
4887,1
8033,1
33046,1
22267,1
13976,0
30740,1
3313,1
18730,1
29760,1
18155,0
20046,1
6950,0
15310,0
22879,1
5622,1
27503,1
6710,1
30564,1
16478,0
15972,0
11548,0
9012,0
25454,0
4385,0
358,0
32930,1
13262,1
35386,0
13156,1
26620,1
23127,1
14612,1
23560,0
27611,0
28533,1
23249,1
2983,1
19694,0
10234,0
5117,1
1995,0
18151,0
14045,0
4507,0
11939,1
28517,1
25833,1
19216,0
21823,0
27079,1
36177,1
25721,1
17308,1
21402,1
26522,1
17905,0
34267,0
13874,0
2947,1
4659,0
30750,1
12393,1
12023,1
11650,0
34640,0
4434,1
560,1
581,1
35517,1
15496,0
22939,1
2225,0
26283,0
30771,1
3746,0
33842,1
14651,1
5026,1
1640,0
21184,1
24673,0
11263,1
11628,1
21495,0
9293,1
7875,1
13930,0
6370,1
19494,0
5988,0
7823,0
5927,0
1416,0
9515,1
13249,1
3894,0
35561,1
26488,1
35824,0
28299,1
16421,1
33043,1
13665,0
3257,1
33312,1
1221,0
4610,0
14270,0
20712,0
18900,1
9191,0
35470,0
25769,1
14513,1
33456,1
8103,1
11245,0
33439,1
1360,0
11057,0
33116,1
886,1
16483,0
22364,1
36182,1
843,1
19470,0
6345,0
9772,0
5639,1
23166,0
2766,0
21590,0
24285,0
21199,1
21785,1
10765,1
2874,1
19416,1
837,1
13716,0
27463,1
10084,1
14973,1
14749,0
28513,1
10138,0
22441,1
3769,0
2205,0
33490,1
7186,0
2926,1
8538,0
21310,1
6104,0
33214,1
32267,1
31998,1
771,1
13000,0
28217,0
30385,1
2354,0
5334,1
28452,1
11828,0
3066,1
12195,0
35556,0
24875,0
17649,0
1639,0
27110,1
14672,1
26418,1
26108,0
30064,0
20148,1
35542,0
32580,1
13781,0
6507,1
33281,1
7277,0
7349,0
10688,0
3604,0
26600,1
19316,0
17388,0
3537,1
1935,0
3565,0
6261,0
32819,1
29714,1
10388,1
11552,1
12811,0
13997,0
15512,0
34461,0
7455,1
36434,0
26498,1
21465,0
6393,1
28017,1
13051,1
22039,1
9890,0
3655,0
21968,1
8344,1
19120,1
22672,0
12485,0
17075,1
26099,1
32621,1
29202,1
17394,0
23089,1
537,1
26502,1
4840,1
283,1
9625,0
14546,1
31922,1
27836,1
19206,1
25666,0
29001,1
15551,0
19400,0
9612,0
724,0
23188,0
32585,1
3855,0
2349,1
17285,1
20202,1
31834,0
35641,0
27317,1
31536,0
17753,0
6252,0
28134,1
13730,0
11148,0
36166,0
11413,0
6420,1
24334,0
28474,1
27245,1
17895,1
30034,1
10569,1
23374,1
15048,1
3120,1
20552,0
26428,0
16115,1
2800,1
15403,0
11532,0
24411,0
22840,1
36158,1
29961,1
34042,0
1998,0
13236,1
12869,0
5708,0
5884,0
32862,1
22113,1
20198,1
21436,1
13924,0
17052,0
23671,0
11692,0
8199,1
1547,0
12700,0
9453,1
18395,0
25088,1
33246,1
9286,0
28373,1
33136,1
36360,0
35652,1
3005,1
26747,1
16775,0
15052,1
35238,0
35692,0
32550,1
20886,1
1281,0
20805,0
7205,0
32003,0
22097,0
29905,0
28107,1
27219,1
351,1
10621,1
35292,0
18289,1
15388,0
4426,1
6725,1
29745,1
24752,0
16667,0
24589,0
18561,0
13947,0
9116,1
17198,1
19745,1
18242,1
32181,1
18002,0
1989,0
4559,0
13593,0
27766,1
28086,1
5823,0
30279,1
29580,0
29119,1
31697,0
26832,1
27838,1
25573,1
11211,0
23418,1
9281,1
18331,0
9475,1
860,0
7888,1
33355,1
22470,0
19556,0
34733,0
18578,1
22950,1
17828,0
7268,0
4782,1
3670,1
35828,0
6244,0
18399,0
36428,0
27249,1
8606,1
18346,1
33220,1
26541,0
15308,0
11068,0
21502,1
33611,1
19151,1
20415,0
34440,0
11445,0
29526,0
35994,0
2295,0
35208,0
16743,0
16861,1
33488,1
11510,0
18665,1
21657,0
12122,1
21838,0
14556,1
23191,1
30506,1
2880,1
21599,1
32194,1
778,1
20389,0
19621,0
13539,0
25867,0
27494,1
23556,0
16262,0
2950,1
357,0
3130,1
11533,1
9379,1
1544,0
32495,1
30590,1
25744,1
23442,0
29018,0
11946,1
17883,0
36116,0
81,0
31535,0
24050,0
11688,0
6378,1
23729,0
30130,1
2962,1
31124,1
23956,0
28626,1
31362,1
28198,0
1647,0
27174,1
22043,0
13948,0
6985,0
11583,0
33930,0
31816,0
18063,0
34305,0
490,1
34985,0
22357,1
23733,0
24704,0
36417,0
3942,0
3373,1
14156,1
26482,1
30553,1
17147,1
10738,1
18929,1
1283,0
6729,1
5883,1
10889,1
9141,1
22412,1
27188,1
20324,0
12150,1
23444,1
14943,1
29666,0
5413,1
6863,0
2541,1
33089,1
6506,1
23838,0
8211,1
9948,0
27535,1
20618,0
1518,0
29847,1
34634,0
26020,1
35575,0
21665,0
27800,1
34495,0
2272,0
31157,1
24157,0
14467,1
3369,1
16868,0
15304,0
19860,1
13098,1
36353,1
6214,0
17489,1
18829,1
7661,1
7983,1
6456,1
7133,1
8640,0
20629,0
2638,0
17141,1
4552,1
20874,1
35541,0
15437,0
12384,0
11841,1
25985,1
6659,1
24039,0
6573,1
13575,0
4563,0
18352,1
32036,0
28892,0
18764,1
28027,1
33773,0
28259,1
1592,0
27375,1
30135,1
4358,1
23379,1
3381,1
19912,1
34330,0
2698,0
3757,0
35070,0
2599,0
7382,0
32438,1
36307,1
7326,0
22391,1
17756,0
5609,1
8600,0
30829,0
18979,1
30514,1
23786,1
35522,0
10166,0
13256,0
19895,1
8744,0
30853,1
16905,0
598,1
14839,1
19480,0
29711,1
30070,1
18546,1
2004,0
12008,1
36223,1
9879,0
16649,0
18798,1
27831,1
31587,1
35240,0
1020,1
23257,0
7130,0
36081,0
26673,0
5508,1
820,1
32730,1
31155,0
22588,0
14897,1
30825,0
20236,1
7072,0
30480,1
6959,0
28911,0
6399,0
11258,0
26802,0
15395,0
9855,0
28043,1
33949,0
15943,0
23788,0
3097,1
18613,1
26491,1
10194,0
8419,0
24291,0
17374,1
24520,0
13070,1
19303,1
17612,1
3642,0
7020,0
16710,1
13679,0
13626,0
14384,0
16711,0
4468,0
19053,1
20386,0
36247,0
18826,1
28902,0
19716,1
13372,1
33179,1
31500,1
18860,1
33781,0
23955,0
10600,1
21000,1
24972,0
34186,0
24635,0
36312,0
27113,1
27539,1
22942,1
23122,1
35192,1
28430,1
13510,1
5940,0
36273,0
28616,1
15182,1
33339,1
7381,0
33763,0
32318,1
15410,0
34144,1
10734,1
31091,0
84,1
18723,0
5222,0
36078,0
27447,0
2009,0
10909,1
16572,0
36344,0
23358,1
36123,0
33434,1
1880,0
28707,1
12472,0
33991,0
25949,1
18430,0
20726,0
5934,0
14360,1
21958,0
29608,0
9451,1
17900,0
31826,1
12662,0
22200,1
23407,0
4330,0
11005,0
36408,0
25119,0
24656,0
28755,0
18524,0
34212,1
20970,1
18170,0
13783,0
32498,1
35449,1
6758,1
12419,0
20034,1
865,1
18520,0
24757,0
24781,0
25986,1
28726,1
30951,1
7835,1
20392,1
15386,0
1826,0
25899,0
13351,1
2268,0
25433,0
22919,1
10418,1
33019,1
32202,1
30055,1
26538,1
24624,0
3845,0
1742,0
3495,1
35064,1
28525,1
28185,0
18004,0
20446,0
24970,0
19710,0
24776,0
12976,1
20707,1
19639,1
19073,1
34348,0
31449,1
34911,0
5528,1
24997,0
26377,1
31749,0
13142,1
2035,0
10618,1
25663,0
5858,0
30684,1
11835,1
6233,1
33365,1
15448,0
21483,0
5384,1
25618,0
32646,1
8885,0
35564,1
8498,0
15045,1
13348,1
17423,1
20266,1
22549,0
36089,1
12403,0
10286,1
26967,1
29595,0
20393,0
34588,1
31546,0
31322,1
3191,1
27065,1
2127,0
33691,1
14443,1
30677,1
34947,0
29596,0
7170,0
34861,0
19551,0
25600,0
16006,1
12020,1
16409,0
26307,0
12233,0
16681,0
19229,0
28062,0
32330,1
296,0
29161,1
18031,0
4463,0
6142,0
14826,1
24662,0
18975,1
2088,0
18837,0
5933,0
28711,1
22655,0
20613,0
11303,0
32897,1
14547,1
29415,0
6527,1
28739,1
26322,0
18174,0
7334,0
32594,1
11873,1
29997,1
17620,1
15102,1
2479,1
33113,1
20210,1
5392,1
32113,1
15631,0
22096,1
10024,1
23694,1
9656,0
17365,1
21075,1
12344,0
3073,1
20031,1
33368,1
1289,1
12283,0
6331,0
17937,0
16737,0
4825,0
6611,1
17320,1
2930,1
6847,0
15332,0
35460,0
3509,1
7215,0
1369,0
2097,0
28332,1
26346,0
17473,1
11567,0
33093,1
11437,0
3029,1
15685,0
4605,1
3898,0
17111,1
19152,1
21324,1
24895,0
13117,1
8881,0
35671,0
2179,0
6024,0
34662,0
5793,0
24061,0
17293,1
33260,1
28849,0
21415,0
11904,1
26511,1
14489,1
29623,1
18222,1
33679,1
28010,1
4560,1
36197,1
251,1
11022,0
26171,1
20347,0
2760,1
22998,1
31953,1
24868,0
3606,0
12659,1
30655,1
21497,0
16285,0
26000,0
3086,1
3519,1
27970,0
26950,1
14614,1
35456,0
13067,1
13316,1
14859,1
20398,0
24711,0
1230,0
20611,0
30782,1
20743,0
32141,1
26228,1
970,1
33480,1
22689,0
20421,0
30386,1
24743,0
23477,1
1282,0
22483,0
5716,1
34534,0
23678,0
24731,0
3960,0
28230,0
15274,1
15372,0
33234,1
11937,1
6885,1
33834,1
13900,0
10470,1
13841,1
23559,0
19948,1
18112,0
4708,1
30777,1
31272,1
29325,1
16765,1
3252,1
12363,0
15726,0
29285,1
8111,1
7358,0
29976,0
11307,0
4446,1
31023,1
20963,0
18987,1
469,0
12186,0
12087,1
28869,1
16820,1
1173,1
22839,1
17572,1
20383,0
36479,1
16321,0
10898,1
28329,1
1291,0
19194,0
17973,0
17189,1
31607,1
16240,0
11526,0
23763,0
22790,1
17262,1
6829,1
29058,0
33254,1
12780,0
26746,0
10264,0
7947,1
25920,1
5202,1
113,0
11023,0
14203,0
6377,0
9008,1
2783,1
19570,0
1762,0
32809,1
15882,1
2577,0
28932,0
34441,0
3957,0
11334,0
3140,1
24665,0
8758,0
10395,1
8554,0
17460,1
31884,1
1723,0
7604,1
34614,0
23916,0
4414,0
34831,0
29214,1
23514,0
9821,0
24455,1
35904,0
30971,0
7841,1
18014,0
27886,1
23749,0
3916,0
28694,1
13867,0
24941,0
36102,0
10235,0
4256,0
30414,1
27077,1
4526,0
36446,1
628,1
17678,0
29267,1
20397,0
12723,0
1178,1
13182,1
18843,1
4313,1
28306,1
1872,0
22916,1
13178,1
32360,1
8680,0
21004,1
22209,1
5914,0
12750,0
27810,1
5027,1
29127,1
17868,1
30963,0
18506,0
1701,0
18091,0
30289,1
15426,0
34620,0
25279,1
20464,1
9325,1
14476,1
19653,1
24405,0
23626,1
24819,0
10959,0
24011,0
7831,1
18685,0
27104,1
28938,0
17530,0
14953,1
15765,0
16576,0
6218,0
15247,1
5779,0
25394,0
350,0
30450,1
7403,0
25156,1
7776,1
7633,0
26453,0
1145,1
26577,0
4349,1
32971,1
13269,1
20351,0
25556,0
18722,1
7510,0
3170,1
3865,0
34164,0
26094,0
12204,0
28586,1
18136,0
8208,1
643,1
6009,0
24424,0
4488,0
26974,0
29056,0
34253,0
448,1
28161,0
2680,0
19,0
27147,1
6687,1
1209,0
13725,0
6628,1
935,1
25461,1
1092,1
33449,1
24374,0
19009,1
22065,1
13509,1
4225,0
11758,1
14564,1
19299,0
3887,0
34130,0
22026,1
5523,1
14795,1
25702,0
19971,1
8541,0
22920,1
33520,1
20308,0
16460,0
21231,1
31982,1
1491,0
11785,1
25686,0
7095,0
30328,1
28075,0
10992,0
32225,0
31211,1
8802,0
8060,1
30784,1
8696,0
6644,1
19292,0
5047,1
26887,1
8946,0
25283,0
18142,0
25631,0
30710,1
19675,0
12470,1
11614,0
3359,1
2154,0
31875,0
13220,1
23606,0
22003,1
35142,0
27276,1
13826,0
25321,0
19985,1
14399,1
20371,0
19664,0
4421,0
20980,1
17274,1
17741,0
9455,1
30026,1
35351,1
31347,1
5386,1
9970,0
34250,0
19057,1
21999,1
20040,1
22587,0
30792,1
16516,1
13923,0
11579,1
3190,1
5388,1
9267,1
9548,0
35341,0
21494,1
31891,1
25488,1
21565,0
19873,1
7164,0
15293,0
14287,1
10607,1
23150,0
26242,1
8529,0
3841,0
13777,0
32143,1
17541,1
20660,0
7995,0
4674,1
9981,0
2589,0
25717,0
33004,1
4753,0
30948,0
21772,0
30374,1
27164,1
3641,0
28180,1
22866,1
12609,0
8689,0
9828,0
3448,1
29255,1
16138,1
5806,0
30288,1
24908,0
20267,1
13014,1
13917,0
33042,1
15991,0
32007,0
31385,1
9363,1
7254,0
35021,0
20885,1
1206,1
21105,1
8082,1
13420,1
34717,0
34224,0
36406,0
25597,1
28573,1
18096,0
1280,1
14972,1
15793,1
15275,0
8773,0
17066,1
33027,1
7316,1
18870,1
18046,0
14838,1
3745,0
3030,1
18354,0
23090,1
34951,0
29447,0
24609,0
4392,1
14982,1
17329,1
2033,0
30166,0
8995,0
15774,0
29259,1
3146,1
5615,1
28215,0
21563,0
823,0
12578,0
17642,1
19906,1
26657,0
14340,0
20261,1
5898,0
27848,1
10399,1
28137,1
5703,0
16561,0
23809,0
14251,1
26508,1
34617,0
28613,1
25809,0
5072,1
15806,1
11914,1
2659,0
1614,0
13428,1
19794,0
3455,1
33890,0
16021,1
3279,1
1753,0
7465,0
23595,0
1833,0
20365,1
25465,1
32034,0
19471,0
16137,1
9233,1
21092,1
6686,1
31005,0
4780,0
6250,1
15111,1
9538,0
49,0
29575,0
36287,0
12069,1
8592,0
27605,1
24995,0
17820,1
7469,0
23920,0
18574,1
31699,0
5192,1
335,1
7319,0
12142,1
29602,0
21288,1
27088,1
9952,0
30471,1
14241,0
33190,1
7825,1
24922,0
20582,0
22085,1
10467,1
3561,0
8468,0
33595,1
16038,1
25757,0
5520,1
20589,1
35521,0
13076,1
18724,1
5061,1
20844,0
8565,0
2940,1
29446,0
16629,0
27519,1
29249,1
426,0
9542,0
18123,0
34964,0
32515,1
3499,1
9075,0
5540,1
20690,0
27518,1
265,0
18691,0
6473,1
35187,0
15931,0
5642,1
27081,1
28933,1
22081,1
16241,0
12637,0
17091,1
16276,0
17123,1
8784,0
27313,1
10913,1
18413,0
34203,0
19554,0
17254,1
2434,1
36133,1
26695,1
33996,0
3991,0
10943,1
18368,1
19177,1
26814,1
29457,0
36018,0
25640,0
14667,1
7131,0
2310,0
24273,1
10838,1
14657,1
23247,0
3987,0
4020,0
29823,0
5393,1
17995,0
18266,0
26323,1
28514,1
15796,1
314,1
5042,1
11267,0
8815,0
7313,0
27027,1
28347,1
18591,1
32853,1
8325,1
6575,1
6498,1
8240,1
32061,1
1332,0
23600,1
13099,1
16893,1
22730,1
32344,0
25675,1
24260,0
5966,0
1601,1
34764,0
1015,1
25665,0
374,1
117,0
30968,0
9563,0
1050,0
19878,1
18874,0
9031,1
9249,1
33863,0
6791,1
24871,0
19383,1
28704,1
18755,1
18761,1
21900,0
4374,1
36076,0
11466,1
1717,0
30645,1
11968,1
1087,1
19496,0
14544,1
20510,0
24740,0
5909,0
21717,0
28536,1
26813,1
35947,1
9934,0
32084,1
31847,1
15468,1
14572,1
29286,1
17364,1
5539,1
4114,0
32016,1
24796,0
28934,0
6308,0
8494,0
22851,1
14243,1
16072,1
26160,1
16084,1
33563,1
11808,1
25742,1
27411,1
22051,1
5780,0
24247,0
28213,0
9541,0
22170,1
24533,0
19436,0
29137,1
11404,0
20137,1
19043,1
34036,0
32504,1
20586,0
35525,0
31511,0
24121,0
3739,0
32553,1
10597,1
19748,1
1086,1
31766,0
4527,0
35892,0
24418,0
4095,0
19753,1
15236,0
18669,1
271,0
12760,1
21964,0
20662,0
35758,0
31680,1
13791,0
31633,1
198,0
27100,1
14479,1
11333,0
20223,1
13469,1
13194,1
26646,1
30121,0
34402,0
16828,1
32983,1
18510,1
29781,1
16505,1
12738,0
10758,1
2694,1
2373,1
18763,1
13048,1
12625,0
13162,1
26727,1
35333,0
33197,1
34500,0
34624,1
14722,1
34194,0
6778,1
35323,0
24655,0
7331,0
34147,0
6189,0
21578,0
625,1
5596,1
10994,0
23443,1
11616,1
10171,0
19423,0
5992,0
4169,0
5073,0
10270,1
10761,1
14120,0
5714,1
25332,1
32947,1
30797,1
34077,0
25099,0
2194,0
28767,0
8718,1
18599,0
4380,0
13108,1
4956,1
22662,0
31585,0
12240,0
20507,0
8302,1
20596,0
29732,1
12035,1
22569,0
28200,0
461,1
11346,0
2818,1
30673,1
34707,1
29380,0
14212,0
32383,1
10329,1
12396,0
149,0
10821,1
5234,0
25523,1
34399,0
22743,1
36436,0
822,1
9778,0
35591,0
27049,1
7811,1
30336,1
5008,1
34052,0
24466,0
23033,1
19091,1
10694,1
19955,1
35219,0
36303,0
12658,0
30793,1
31760,0
24474,0
32073,1
68,0
6572,1
7834,1
21922,1
14785,0
30138,0
21220,1
14450,0
288,0
17068,0
10631,1
26990,1
20437,0
23455,1
29789,0
4586,0
27711,1
8134,0
22564,0
3584,1
15853,0
27490,0
14135,1
17033,1
30307,1
27408,1
3533,1
13973,0
10666,0
5346,1
1041,1
23030,1
18208,0
32427,1
2333,0
26644,1
33329,1
8363,1
31853,0
20027,1
34681,0
35991,0
20015,1
16033,1
16020,1
19783,1
22555,0
33457,1
33414,1
27225,1
27179,1
34788,1
15674,0
8373,1
13418,1
22573,0
242,1
12892,0
28588,1
24325,0
13895,0
1069,1
1517,1
9824,0
30286,1
16467,0
22298,1
23658,0
21392,1
23628,1
10622,1
4953,1
9875,0
13088,1
13511,1
30760,1
27948,1
28922,0
22981,1
21087,1
30717,1
1194,1
20256,1
31104,1
21506,0
15306,0
23229,0
10230,1
3333,1
2324,0
34988,0
34132,0
27001,1
29558,0
16597,0
29070,1
36110,0
6720,1
2408,0
32909,1
22210,1
13688,0
26087,0
29883,1
21645,1
31206,1
30442,1
5591,1
14974,1
4177,0
16268,0
24004,0
35139,0
9930,0
27202,1
14625,1
12822,0
12681,0
15577,0
267,1
3417,1
10985,1
3874,0
15076,1
29455,0
4336,0
27143,1
22741,1
5700,0
5091,1
4694,0
31563,0
10407,1
23394,1
27016,1
34301,0
36075,1
21766,0
6712,1
25989,1
587,0
27289,1
8616,0
7723,0
26930,1
3057,1
35766,0
6584,1
26575,1
27750,1
17153,1
30591,1
36239,0
22189,1
36041,0
26817,0
11636,0
34387,1
32520,1
23186,0
12446,0
32397,1
18336,1
2907,1
21631,0
25184,0
29757,1
23260,0
30201,1
20486,0
28321,0
17411,1
211,1
28155,0
22563,0
8132,0
5536,1
24906,0
1675,0
105,0
8293,1
14165,1
25034,0
7574,0
33757,0
3890,0
4954,1
25577,0
27781,1
11145,0
1438,0
5009,1
15418,0
25656,0
21303,1
18597,0
32114,0
86,0
11059,0
22163,0
12904,1
464,0
11539,0
16185,0
810,1
26240,0
8492,0
32535,1
15555,0
1670,0
6957,0
6179,0
9218,1
21299,1
35644,0
17963,0
24415,0
20939,1
10311,1
17622,0
14069,1
4558,0
15258,0
24720,0
4651,1
9257,1
29221,1
14308,1
21394,1
9643,1
8895,0
29555,0
8884,0
26439,0
3452,1
22207,1
13235,0
26767,0
1256,0
2977,1
6962,0
27427,1
12739,0
9304,1
20959,1
5381,1
17171,0
7238,0
28309,1
13003,1
7059,0
32979,1
9464,1
6408,1
31641,1
35841,0
2289,0
17238,1
31509,0
22933,1
31236,1
25919,1
35711,0
29049,0
31542,0
20024,1
4415,0
27211,1
31643,1
30397,1
21839,1
27742,1
24183,0
25720,1
29898,0
7418,1
10575,1
6203,0
18149,0
27850,1
34173,1
5076,1
5190,1
15973,0
30505,1
12507,1
23592,0
17583,0
35178,1
32635,1
3357,1
19189,1
13518,1
35054,1
18098,0
26455,1
12547,0
5217,1
23695,0
20979,1
2232,0
6452,1
30778,1
11887,1
14596,1
32450,1
25076,1
25812,0
19796,1
2000,0
33962,1
21699,0
3926,1
22565,0
23934,0
36111,0
2856,1
22417,1
20498,0
5838,0
22243,1
34216,0
434,0
467,1
26236,1
26081,1
4107,0
18159,0
25883,1
30268,0
34995,0
12539,0
5119,1
15873,1
4504,0
8448,0
6015,0
19160,1
23704,0
21857,0
16938,1
3129,1
27840,1
20462,0
31021,0
33987,0
1102,1
4939,1
16530,0
4637,0
8656,0
1313,0
4759,1
17482,1
8514,0
14397,1
32604,1
28042,1
4728,1
7188,0
19158,1
6239,0
23974,0
33176,1
17020,1
21467,1
12039,1
28509,1
24113,1
21264,1
36460,1
15930,0
31020,1
28209,0
27273,1
16594,0
28692,1
17840,0
26430,0
8790,0
21173,1
27995,1
6026,1
4785,1
10417,1
27916,1
28374,0
1262,0
13134,1
31132,1
20957,1
25765,0
4794,0
28845,0
27756,1
25791,0
31460,1
6539,1
5168,1
25311,1
12969,0
3667,0
9628,0
21753,0
25014,0
16230,0
25964,1
17459,1
35501,0
30063,0
3944,0
33257,1
5154,1
5350,1
7745,1
29542,0
33499,1
20218,1
3575,1
34518,0
24641,0
155,0
22742,0
6557,1
32601,1
11742,1
11149,0
18168,0
14639,1
22877,1
8493,0
33535,1
34738,0
27784,1
32158,1
34373,0
27198,1
26301,1
28966,1
20539,0
5949,0
26373,0
20431,1
4629,1
7880,1
27459,1
7104,0
17243,1
14690,1
21689,0
18714,1
3275,1
19328,0
9471,0
2174,0
12794,0
9306,1
34708,0
29183,1
24831,0
11783,1
14927,1
22938,1
25886,1
25055,0
25015,0
21902,1
15400,0
5256,1
24733,0
738,1
15115,1
33901,0
28425,0
29969,1
4801,1
16567,0
34459,0
26419,0
13074,0
10157,0
31268,1
11854,1
3951,0
12988,1
10754,1
2758,1
17455,1
30088,1
29687,1
29634,1
22126,1
33689,1
12868,0
35960,1
28618,1
13647,0
13188,1
11819,1
2711,1
7806,1
19110,1
11386,0
11041,0
12678,0
10377,0
9594,0
34752,0
32810,1
25049,0
35901,1
29486,0
20867,0
16220,0
4400,0
14442,1
3194,1
12097,1
23299,1
19517,0
27998,1
1947,0
29384,0
11337,0
16922,0
10981,0
15954,1
1335,0
2785,1
24588,0
32755,1
11476,0
18836,0
1014,1
12254,1
19137,1
13189,1
734,1
31588,0
36086,1
16224,0
2107,0
3292,1
6776,1
21814,0
21051,1
9078,1
36404,0
30854,0
21802,0
2927,1
32325,1
11538,0
13032,0
26122,1
36486,0
27485,1
10933,1
8677,0
22060,1
18626,0
931,1
5336,1
18865,1
32871,1
14817,1
6407,0
20607,0
34278,0
16198,0
10849,1
12991,0
19167,1
26359,1
23624,0
28678,1
32962,1
24271,0
22547,0
26403,1
5906,0
17303,1
10366,0
23867,0
7605,1
34853,1
20405,0
6432,1
18642,1
29200,1
23016,1
13842,0
6622,1
34793,0
14473,0
18627,1
6453,1
25845,0
13429,1
27496,1
8862,0
5980,0
9741,0
19049,1
23605,0
1551,0
21990,1
8911,0
16780,0
16524,0
34830,1
16214,1
33827,1
31256,1
6711,1
25541,1
8750,0
33363,1
18274,0
7549,1
18563,0
6685,1
1492,0
22063,0
31666,1
10546,1
8720,0
25974,1
30425,1
29066,1
23948,0
19825,1
12820,0
32799,1
10013,0
28226,1
788,0
8913,0
12462,0
25315,1
8193,1
26510,1
21595,0
11733,1
11609,0
11771,1
35836,0
18572,1
21178,1
33918,0
30356,1
31144,1
7813,0
9958,0
34384,0
9605,0
22105,1
5525,1
10755,0
18504,0
20080,1
30786,1
20588,0
21116,1
20116,1
2730,1
33545,1
29399,0
3017,1
5580,1
18640,0
585,1
15572,0
2147,0
31260,1
33940,0
27478,1
30193,1
8087,1
14611,1
22478,0
28569,1
5851,0
19542,0
30556,1
14189,0
14709,1
19378,0
29232,1
36012,1
19925,1
1630,0
32186,1
26933,0
10282,0
8957,0
30927,0
31978,0
13463,1
17045,1
8328,1
12523,0
26635,1
15408,0
10866,1
34021,0
6736,1
7183,0
8414,1
32852,1
11869,1
13390,1
27548,1
27434,1
16253,1
18584,1
34679,0
34078,0
23644,0
475,1
11746,1
33522,1
26472,1
20555,0
18514,0
8323,1
13797,0
379,0
27150,1
14279,1
27667,1
8683,0
3684,0
28758,0
13274,1
20763,0
8858,0
29173,1
9047,1
24172,0
20855,1
2756,1
2845,1
30091,1
13746,0
10603,1
35774,0
27297,1
18369,0
9514,0
18050,0
34027,0
22639,0
6224,0
11031,0
2208,1
3039,1
23839,0
1564,0
5527,1
33213,1
17658,0
26463,1
30093,1
28055,0
27305,1
9511,1
6918,0
18698,0
23918,0
16686,1
26052,1
30202,1
21371,1
7175,0
10605,1
27334,1
21274,1
29920,0
4991,1
31152,1
1023,1
1074,1
8920,1
9074,1
28192,1
27263,1
9863,0
2628,0
14541,1
35313,1
8757,1
19581,0
33072,1
34594,0
11504,0
5530,1
6327,0
2019,0
16411,0
35929,0
5403,1
12936,1
17874,0
24469,0
17011,1
22358,1
8176,0
3905,0
14356,1
4335,1
11494,0
35450,0
115,0
15730,0
11454,0
36112,0
18785,1
14535,1
23629,0
29626,0
17925,0
35367,1
14733,1
10789,1
14342,0
15690,0
21604,0
5364,1
20074,1
19005,1
9892,0
15108,1
14911,1
17176,1
2133,0
25027,0
12653,0
29808,1
15497,0
21257,1
24907,0
30223,1
29033,1
32725,1
28601,1
27098,1
3420,1
2955,1
16395,0
25781,0
30339,1
16768,0
29449,1
774,1
6754,1
9399,1
26909,1
17221,1
4648,0
1437,0
11483,0
22731,1
20754,0
3857,1
17928,0
8386,0
6995,0
33928,0
22597,0
32738,1
7425,1
3726,0
3685,0
32576,1
31060,1
20062,1
35779,0
1692,0
10591,1
2048,0
24227,0
29914,1
2081,0
30104,1
25256,0
4083,0
19196,0
18779,0
35027,1
2459,1
2164,0
33310,1
7540,0
5035,0
19457,1
29812,1
26736,1
15960,1
18796,1
24660,0
11214,0
22489,1
28526,1
11208,1
20334,1
14539,1
28838,0
13344,1
10610,1
26537,0
19848,1
33119,1
18054,0
22403,1
33620,1
2403,0
12442,0
13628,0
14460,1
10001,0
28524,1
27760,1
24652,0
26290,0
34204,0
10241,1
17574,1
14642,1
20427,0
27999,1
1545,0
16341,0
7001,0
5691,0
2994,1
1788,0
35274,0
12557,0
18705,0
2614,1
27661,1
11054,0
27460,1
16176,1
32963,1
20180,1
18330,0
6392,1
3265,1
11469,1
17615,0
8649,1
16061,1
33309,1
9448,1
32289,1
19890,1
28119,0
538,0
23364,1
20811,0
11957,1
6529,0
20298,1
28865,0
12468,0
6106,1
25134,0
10915,1
